DEPADM,DepBol,NomeDepBol,codRMet,codmun,mun,SERIE_ANO,cod_per,periodo,co_comp,ds_comp,medprof,
1,1,Rede Estadual,5,494,OSVALDO CRUZ,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,272,7
1,1,Rede Estadual,5,495,OURINHOS,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,201,3
1,1,Rede Estadual,5,495,OURINHOS,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,214,6
1,1,Rede Estadual,5,495,OURINHOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,3
1,1,Rede Estadual,5,495,OURINHOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,1
1,1,Rede Estadual,5,496,OURO VERDE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,276,1
1,1,Rede Estadual,5,497,PACAEMBU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,245,4
1,1,Rede Estadual,5,497,PACAEMBU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,3
1,1,Rede Estadual,5,498,PALESTINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,2
1,1,Rede Estadual,5,499,PALMARES PAULISTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,255,3
1,1,Rede Estadual,5,499,PALMARES PAULISTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,290,8
1,1,Rede Estadual,5,500,PALMEIRA D'OESTE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,262,5
1,1,Rede Estadual,5,500,PALMEIRA D'OESTE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,287,5
1,1,Rede Estadual,5,501,PALMITAL,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,239,
1,1,Rede Estadual,5,501,PALMITAL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,261,6
1,1,Rede Estadual,5,502,PANORAMA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,234,
1,1,Rede Estadual,5,502,PANORAMA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,4
1,1,Rede Estadual,5,503,PARAGUACU PAULISTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,255,9
1,1,Rede Estadual,5,503,PARAGUACU PAULISTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,281,8
1,1,Rede Estadual,5,505,PARAISO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,271,4
1,1,Rede Estadual,5,506,PARANAPANEMA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,269,1
1,1,Rede Estadual,5,507,PARDINHO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,273,4
1,1,Rede Estadual,5,508,PARANAPUA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,267,1
1,1,Rede Estadual,5,508,PARANAPUA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,300,7
1,1,Rede Estadual,5,509,PARAPUA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,5
1,1,Rede Estadual,5,509,PARAPUA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,272,1
1,1,Rede Estadual,5,510,PARIQUERA-ACU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,248,1
1,1,Rede Estadual,5,510,PARIQUERA-ACU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,279,4
1,1,Rede Estadual,5,511,PATROCINIO PAULISTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,234,4
1,1,Rede Estadual,5,511,PATROCINIO PAULISTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,289,1
1,1,Rede Estadual,5,512,PAULICEIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,8
1,1,Rede Estadual,5,512,PAULICEIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,9
1,1,Rede Estadual,5,514,PAULO DE FARIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,238,
1,1,Rede Estadual,5,514,PAULO DE FARIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,1
1,1,Rede Estadual,5,515,PEDERNEIRAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,9
1,1,Rede Estadual,5,515,PEDERNEIRAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,6
1,1,Rede Estadual,5,516,PEDRA BELA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,284,6
1,1,Rede Estadual,5,517,PEDRANOPOLIS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,4
1,1,Rede Estadual,5,517,PEDRANOPOLIS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,271,7
1,1,Rede Estadual,5,518,PEDREGULHO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,2
1,1,Rede Estadual,5,518,PEDREGULHO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,272,8
1,1,Rede Estadual,5,520,PEDRO DE TOLEDO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,226,6
1,1,Rede Estadual,5,520,PEDRO DE TOLEDO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,271,1
1,1,Rede Estadual,5,521,PENAPOLIS,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,197,7
1,1,Rede Estadual,5,521,PENAPOLIS,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,246,9
1,1,Rede Estadual,5,521,PENAPOLIS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,246,5
1,1,Rede Estadual,5,521,PENAPOLIS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,282,3
1,1,Rede Estadual,5,522,PEREIRA BARRETO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,3
1,1,Rede Estadual,5,522,PEREIRA BARRETO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,297,5
1,1,Rede Estadual,5,523,PEREIRAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,246,3
1,1,Rede Estadual,5,523,PEREIRAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,279,5
1,1,Rede Estadual,5,525,PIACATU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,251,2
1,1,Rede Estadual,5,525,PIACATU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,310,7
1,1,Rede Estadual,5,529,PINDORAMA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,235,5
1,1,Rede Estadual,5,529,PINDORAMA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,8
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,198,6
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,215,6
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,251,8
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,1
1,1,Rede Estadual,5,531,PINHALZINHO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,3
1,1,Rede Estadual,5,532,PIQUEROBI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,235,2
1,1,Rede Estadual,5,532,PIQUEROBI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,267,3
1,1,Rede Estadual,5,534,PIRACAIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,259,4
1,1,Rede Estadual,5,534,PIRACAIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,291,
1,1,Rede Estadual,5,535,PIRACICABA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,211,7
1,1,Rede Estadual,5,535,PIRACICABA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,234,5
1,1,Rede Estadual,5,535,PIRACICABA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,254,
1,1,Rede Estadual,5,535,PIRACICABA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,
1,1,Rede Estadual,5,536,PIRASSUNUNGA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,255,8
1,1,Rede Estadual,5,536,PIRASSUNUNGA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,7
1,1,Rede Estadual,5,537,PIRAJU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,261,1
1,1,Rede Estadual,5,537,PIRAJU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,283,5
1,1,Rede Estadual,5,538,PIRAJUI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,255,6
1,1,Rede Estadual,5,538,PIRAJUI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,289,2
1,1,Rede Estadual,5,539,PIRANGI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,259,8
1,1,Rede Estadual,5,539,PIRANGI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,291,9
1,1,Rede Estadual,5,541,PIRAPOZINHO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,252,9
1,1,Rede Estadual,5,541,PIRAPOZINHO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,
1,1,Rede Estadual,5,542,PIRATININGA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,216,6
1,1,Rede Estadual,5,542,PIRATININGA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,255,7
1,1,Rede Estadual,5,544,PLANALTO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,220,8
1,1,Rede Estadual,5,544,PLANALTO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,269,6
1,1,Rede Estadual,5,545,PLATINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,232,
1,1,Rede Estadual,5,545,PLATINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,248,9
1,1,Rede Estadual,5,547,POLONI,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,180,6
1,1,Rede Estadual,5,547,POLONI,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,220,4
1,1,Rede Estadual,5,547,POLONI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,5
1,1,Rede Estadual,5,547,POLONI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,316,4
1,1,Rede Estadual,5,548,POMPEIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,231,7
1,1,Rede Estadual,5,548,POMPEIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,271,1
1,1,Rede Estadual,5,549,PONGAI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,6
1,1,Rede Estadual,5,549,PONGAI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,293,8
1,1,Rede Estadual,5,551,PONTES GESTAL,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,229,2
1,1,Rede Estadual,5,551,PONTES GESTAL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,271,
1,1,Rede Estadual,5,552,POPULINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,265,1
1,1,Rede Estadual,5,552,POPULINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,315,8
1,1,Rede Estadual,5,553,PORANGABA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,259,2
1,1,Rede Estadual,5,553,PORANGABA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,288,4
1,1,Rede Estadual,5,555,PORTO FERREIRA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,7
1,1,Rede Estadual,5,555,PORTO FERREIRA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,284,7
1,1,Rede Estadual,5,556,POTIRENDABA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,8
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,204,7
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,4
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,240,1
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,249,4
1,1,Rede Estadual,5,560,PRESIDENTE BERNARDES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,263,4
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,195,3
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,220,9
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,249,5
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,3
1,1,Rede Estadual,5,562,PRESIDENTE PRUDENTE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,5
1,1,Rede Estadual,5,562,PRESIDENTE PRUDENTE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,4
1,1,Rede Estadual,5,563,PRESIDENTE VENCESLAU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,5
1,1,Rede Estadual,5,563,PRESIDENTE VENCESLAU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,282,
1,1,Rede Estadual,5,564,PROMISSAO,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,191,7
1,1,Rede Estadual,5,564,PROMISSAO,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,210,
1,1,Rede Estadual,5,564,PROMISSAO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,241,2
1,1,Rede Estadual,5,564,PROMISSAO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,281,3
1,1,Rede Estadual,5,565,QUATA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,228,1
1,1,Rede Estadual,5,565,QUATA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,256,6
1,1,Rede Estadual,5,566,QUEIROZ,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,234,5
1,1,Rede Estadual,5,566,QUEIROZ,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,252,4
1,1,Rede Estadual,5,568,QUINTANA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,250,6
1,1,Rede Estadual,5,568,QUINTANA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,273,9
1,1,Rede Estadual,5,569,RAFARD,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,245,4
1,1,Rede Estadual,5,569,RAFARD,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,
1,1,Rede Estadual,5,570,RANCHARIA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,184,2
1,1,Rede Estadual,5,570,RANCHARIA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,183,7
1,1,Rede Estadual,5,570,RANCHARIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,246,6
1,1,Rede Estadual,5,570,RANCHARIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,269,4
1,1,Rede Estadual,5,572,REGENTE FEIJO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,249,6
1,1,Rede Estadual,5,572,REGENTE FEIJO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,287,2
1,1,Rede Estadual,5,573,REGINOPOLIS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,218,9
1,1,Rede Estadual,5,573,REGINOPOLIS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,240,2
1,1,Rede Estadual,5,574,REGISTRO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,247,2
1,1,Rede Estadual,5,574,REGISTRO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,281,
1,1,Rede Estadual,5,575,RESTINGA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,270,7
1,1,Rede Estadual,5,576,RIBEIRA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,249,1
1,1,Rede Estadual,5,576,RIBEIRA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,274,4
1,1,Rede Estadual,5,577,RIBEIRAO BONITO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,213,6
1,1,Rede Estadual,5,577,RIBEIRAO BONITO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,269,3
1,1,Rede Estadual,5,578,RIBEIRAO BRANCO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,1
1,1,Rede Estadual,5,578,RIBEIRAO BRANCO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,274,7
1,1,Rede Estadual,5,579,RIBEIRAO CORRENTE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,289,7
1,1,Rede Estadual,5,580,RIBEIRAO DO SUL,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,2
1,1,Rede Estadual,5,580,RIBEIRAO DO SUL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,290,
1,1,Rede Estadual,5,583,RIVERSUL,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,240,7
1,1,Rede Estadual,5,583,RIVERSUL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,287,7
1,1,Rede Estadual,5,584,RIFAINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,242,8
1,1,Rede Estadual,5,584,RIFAINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,3
1,1,Rede Estadual,5,585,RINCAO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,217,5
1,1,Rede Estadual,5,585,RINCAO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,6
1,1,Rede Estadual,5,586,RINOPOLIS,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,193,9
1,1,Rede Estadual,5,586,RINOPOLIS,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,210,5
1,1,Rede Estadual,5,586,RINOPOLIS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,229,6
1,1,Rede Estadual,5,586,RINOPOLIS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,258,8
1,1,Rede Estadual,5,587,RIO CLARO,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,197,1
1,1,Rede Estadual,5,587,RIO CLARO,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,207,7
1,1,Rede Estadual,5,587,RIO CLARO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,256,5
1,1,Rede Estadual,5,587,RIO CLARO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,272,7
1,1,Rede Estadual,5,588,RIO DAS PEDRAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,4
1,1,Rede Estadual,5,588,RIO DAS PEDRAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,287,7
1,1,Rede Estadual,5,590,RIOLANDIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,249,
1,1,Rede Estadual,5,592,RUBIACEA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,256,3
1,1,Rede Estadual,5,592,RUBIACEA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,305,8
1,1,Rede Estadual,5,593,RUBINEIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,261,
1,1,Rede Estadual,5,593,RUBINEIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,294,9
1,1,Rede Estadual,5,594,SABINO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,220,8
1,1,Rede Estadual,5,594,SABINO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,261,8
1,1,Rede Estadual,5,595,SAGRES,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,233,
1,1,Rede Estadual,5,595,SAGRES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,9
1,1,Rede Estadual,5,596,SALES,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,273,1
1,1,Rede Estadual,5,596,SALES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,290,7
1,1,Rede Estadual,5,599,SALMOURAO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,7
1,1,Rede Estadual,5,599,SALMOURAO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,268,7
1,1,Rede Estadual,5,601,SALTO GRANDE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,245,3
1,1,Rede Estadual,5,601,SALTO GRANDE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,264,7
1,1,Rede Estadual,5,603,SANDOVALINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,290,
1,1,Rede Estadual,5,604,SANTA ADELIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,296,2
1,1,Rede Estadual,5,604,SANTA ADELIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,332,3
1,1,Rede Estadual,5,605,SANTA ALBERTINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,256,9
1,1,Rede Estadual,5,605,SANTA ALBERTINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,5
1,1,Rede Estadual,5,607,AGUAS DE SANTA BARBARA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,245,4
1,1,Rede Estadual,5,607,AGUAS DE SANTA BARBARA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,283,3
1,1,Rede Estadual,5,609,SANTA CLARA D'OESTE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,8
1,1,Rede Estadual,5,609,SANTA CLARA D'OESTE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,2
1,1,Rede Estadual,5,610,SANTA CRUZ DA CONCEICAO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,9
1,1,Rede Estadual,5,610,SANTA CRUZ DA CONCEICAO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,7
1,1,Rede Estadual,5,611,SANTA CRUZ DAS PALMEIRAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,242,8
1,1,Rede Estadual,5,611,SANTA CRUZ DAS PALMEIRAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,277,
1,1,Rede Estadual,5,612,SANTA CRUZ DO RIO PARDO,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,199,6
1,1,Rede Estadual,5,612,SANTA CRUZ DO RIO PARDO,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,224,1
1,1,Rede Estadual,5,612,SANTA CRUZ DO RIO PARDO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,246,
1,1,Rede Estadual,5,612,SANTA CRUZ DO RIO PARDO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,277,9
1,1,Rede Estadual,5,613,SANTA ERNESTINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,238,9
1,1,Rede Estadual,5,613,SANTA ERNESTINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,309,1
1,1,Rede Estadual,5,614,SANTA FE DO SUL,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,249,
1,1,Rede Estadual,5,614,SANTA FE DO SUL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,2
1,1,Rede Estadual,5,615,SANTA GERTRUDES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,288,6
1,1,Rede Estadual,5,617,SANTA LUCIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,227,1
1,1,Rede Estadual,5,617,SANTA LUCIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,253,7
1,1,Rede Estadual,5,618,SANTA MARIA DA SERRA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,258,1
1,1,Rede Estadual,5,618,SANTA MARIA DA SERRA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,279,2
1,1,Rede Estadual,5,619,SANTA MERCEDES,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,224,
1,1,Rede Estadual,5,619,SANTA MERCEDES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,261,4
1,1,Rede Estadual,5,620,SANTA RITA D'OESTE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,279,7
1,1,Rede Estadual,5,620,SANTA RITA D'OESTE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,293,
1,1,Rede Estadual,5,624,SANTANA DA PONTE PENSA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,222,4
1,1,Rede Estadual,5,624,SANTANA DA PONTE PENSA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,241,
1,1,Rede Estadual,5,624,SANTANA DA PONTE PENSA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,307,
1,1,Rede Estadual,5,624,SANTANA DA PONTE PENSA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,302,6
1,1,Rede Estadual,5,625,SANTO ANASTACIO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,233,3
1,1,Rede Estadual,5,625,SANTO ANASTACIO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,274,2
1,1,Rede Estadual,5,628,SANTO ANTONIO DO JARDIM,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,252,5
1,1,Rede Estadual,5,628,SANTO ANTONIO DO JARDIM,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,299,2
1,1,Rede Estadual,5,631,SANTO EXPEDITO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,1
1,1,Rede Estadual,5,631,SANTO EXPEDITO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,261,8
1,1,Rede Estadual,5,632,SANTOPOLIS DO AGUAPEI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,266,9
1,1,Rede Estadual,5,632,SANTOPOLIS DO AGUAPEI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,302,4
1,1,Rede Estadual,5,637,SAO CARLOS,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,197,9
